AccelerometerX,AccelerometerY,AccelerometerZ,MagneticX,MagneticY,MagneticZ,Light,RotationX,RotationY,RotationZ,OrientationX,OrientationY,OrientatoinZ,BSSID1,BSSID2,BSSID3,BSSID4,BSSID5,BSSID6,BSSID7,BSSID8,BSSID9,BSSID10,BSSID11,BSSID12,BSSID13,BSSID14,BSSID15,BSSID16,BSSID17,BSSID18,BSSID19,BSSID20,BSSID21,BSSID22,BSSID23,BSSID24,BSSID25,BSSID26,BSSID27,BSSID28,BSSID29,BSSID30,BSSID31,BSSID32,BSSID33,BSSID34,BSSID35,BSSID36,BSSID37,BSSID38,BSSID39,BSSID40,BSSID41,BSSID42,BSSID43,BSSID44,BSSID45,BSSID46,BSSID47,BSSID48,BSSID49,BSSID50,BSSID51,BSSID52,BSSID53,BSSID54,BSSID55,BSSID56,BSSID57,BSSID58,BSSID59,BSSID60,BSSID61,BSSID62,BSSID63,BSSID64,BSSID65,BSSID66,BSSID67,BSSID68,BSSID69,BSSID70,BSSID71,BSSID72,BSSID73,BSSID74,BSSID75,BSSID76,BSSID77,BSSID78,BSSID79,BSSID80,BSSID81,BSSID82,BSSID83,BSSID84,BSSID85,BSSID86,BSSID87,BSSID88,BSSID89,BSSID90,BSSID91,BSSID92,BSSID93,BSSID94,BSSID95,BSSID96,BSSID97,BSSID98,BSSID99,BSSID100,BSSID101,BSSID102,BSSID103,BSSID104,BSSID105,BSSID106,BSSID107,BSSID108,BSSID109,BSSID110,BSSID111,BSSID112,BSSID113,BSSID114,BSSID115,BSSID116,BSSID117,BSSID118,BSSID119,BSSID120,BSSID121,BSSID122,BSSID123,BSSID124,BSSID125,BSSID126,BSSID127,BSSID128,BSSID129,BSSID130,BSSID131,BSSID132,BSSID133,BSSID134,BSSID135,BSSID136,BSSID137,BSSID138,BSSID139,BSSID140,BSSID141,BSSID142,BSSID143,BSSID144,BSSID145,BSSID146,BSSID147,BSSID148,BSSID149,BSSID150,BSSID151,BSSID152,BSSID153,BSSID154,BSSID155,BSSID156,Latitude,Longitude,LocationAccuracy,xPosition,yPosition
-0.196133,0.627626,10.012589,11.4375,-25.6875,-50.4375,1336,0,0,0,-2.706356,-0.06259,0.019586,0,0,0,0,0,0,0,0,0,0,0,0,-90,-90,-92,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-89,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-62,0,0,0,0,-90,-89,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-89,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653932,4,6.5,1.5
-0.166713,0.666852,10.071429,10.25,-25.125,-49.5,1536,0,0,0,-2.733178,-0.066107,0.016552,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-89,-90,-94,0,0,0,0,0,0,0,0,0,0,0,0,-69,-76,-69,-68,0,0,0,0,-90,-89,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-81,-81,-81,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653933,4,7.5,1.5
-0.196133,0.666852,9.992976,8.75,-26.875,-50.5,1263,0,0,0,-2.822029,-0.066621,0.019625,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-71,-72,-71,-71,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-81,-81,-81,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653933,6,8.5,1.5
-0.215746,0.686466,9.904717,7.5625,-28.75,-50.875,1395,0,0,0,-2.890476,-0.06918,0.021779,0,0,0,0,0,0,0,0,0,0,0,0,-85,-86,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-68,-65,-65,-66,0,0,0,0,-93,-92,-92,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-84,-84,-81,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653933,4,9.5,1.5
-0.137293,0.470719,9.855683,4.5625,-26.1875,-52.9375,1419,0,0,0,-2.981125,-0.04772,0.013929,0,0,0,0,0,0,0,0,0,0,0,0,-90,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-93,-85,0,0,0,0,0,0,0,0,0,0,0,0,-74,-74,-75,-74,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-86,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653933,6,10.5,1.5
-0.402073,0.970858,10.071429,4.4375,-27.375,-51.125,1239,0,0,0,-3.034785,-0.096024,0.039901,0,0,0,0,0,0,0,0,0,0,0,0,-90,-88,-88,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,-72,-72,-79,-72,0,0,0,0,-92,-89,-92,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-86,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653932,6,11.5,1.5
-0.304006,0.764919,10.012589,5.8125,-25.75,-50.875,126,0,0,0,-2.948267,-0.076213,0.030353,0,0,0,0,0,0,0,0,0,0,0,0,-94,-86,-94,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,-73,-73,-73,-73,0,0,0,0,-93,-93,-93,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-86,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653932,6,12.5,1.5
0.353039,-0.431493,10.071429,3.4375,-15.3125,-49.1875,39,0,0,0,-2.85332,0.042791,-0.035039,0,0,0,0,0,0,0,0,0,0,0,0,-84,-85,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-79,-80,-80,0,0,0,0,0,0,0,0,0,0,0,0,-77,-76,-77,-77,0,0,0,0,-93,-93,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601374,-93.653932,6,13.5,1.5
-0.156906,1.304285,9.973363,7.625,-27.6875,-48.0625,1287,0,0,0,-2.828401,-0.130023,0.015731,0,0,0,0,0,0,0,0,0,0,0,0,-84,-85,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-79,-80,-80,0,0,0,0,0,0,0,0,0,0,0,0,-75,-75,-82,-75,0,0,0,0,-93,-93,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,41.603133,-93.654478,1165,0.5,2.5
-0.039227,2.029977,9.845877,9.75,-30,-46.1875,1229,0,0,0,-2.696387,-0.203325,0.003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-77,-78,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,41.601374,-93.653931,6,1.5,2.5
-0.098066,1.87307,9.80665,-11.3125,-19.125,-39.125,1351,0,0,0,2.346011,-0.188718,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653929,4,2.5,2.5
-0.274586,0.392266,10.002783,8.875,-29,-46.1875,1229,0,0,0,-2.8686,-0.039181,0.027444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,-79,-77,-78,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601374,-93.653927,4,3.5,2.5
0,0.558979,10.061623,9.0625,-26.25,-48.375,921,0,0,0,-2.773902,-0.055499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,-75,-75,-74,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653928,4,4.5,2.5
0.137293,0.637432,9.963556,8.875,-25.0625,-49.625,1409,0,0,0,-2.729263,-0.063883,-0.013779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-83,-82,-83,0,0,0,0,0,0,0,0,0,0,0,0,-69,-67,-67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-83,-83,-82,0,0,0,0,0,0,0,0,0,0,0,0,41.601372,-93.653928,4,5.5,2.5
-0.23536,0.745305,10.081236,9.75,-26.9375,-49.75,1365,0,0,0,-2.786869,-0.073776,0.023342,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-92,-82,-92,0,0,0,0,0,0,0,0,0,0,0,0,-73,-72,-73,-73,0,0,0,0,-90,-89,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-90,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,41.601371,-93.653929,4,6.5,2.5
-0.20594,0.902212,9.639936,10,-26.9375,-49.5,995,0,0,0,-2.758583,-0.093298,0.02136,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,-77,-76,-76,-76,0,0,0,0,-90,-90,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,41.601371,-93.653928,4,7.5,2.5
-0.20594,0.843372,10.032203,7.625,-28.4375,-49.875,1243,0,0,0,-2.874804,-0.083852,0.020525,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-90,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-88,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,-70,-70,-70,-70,0,0,0,0,-88,-89,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,41.601372,-93.653928,6,8.5,2.5
-0.166713,0.980665,9.992976,7.9375,-29.3125,-49.875,1380,0,0,0,-2.857042,-0.097809,0.016681,0,0,0,0,0,0,0,0,0,0,0,0,-92,-90,-90,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-88,-85,-86,0,0,0,0,0,0,0,0,0,0,0,0,-70,-70,-74,-74,0,0,0,0,-88,-89,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-83,-82,-82,0,0,0,0,0,0,0,0,0,0,0,0,41.601372,-93.653928,4,9.5,2.5
-0.215746,1.010085,10.012589,6.4375,-28.5625,-51.4375,946,0,0,0,-2.916267,-0.100518,0.021544,0,0,0,0,0,0,0,0,0,0,0,0,-89,-89,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-88,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,-72,-72,-72,-72,0,0,0,0,-86,-86,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-82,-82,0,0,0,0,0,0,0,0,0,0,0,0,41.601372,-93.653928,4,10.5,2.5
0.647239,2.696829,9.267284,0.5,-37.875,-46.125,1512,0,0,0,-2.985275,-0.282532,-0.069728,0,0,0,0,0,0,0,0,0,0,0,0,-89,-89,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,-90,-86,0,0,0,0,0,0,0,0,0,0,0,0,-80,-79,-79,-80,0,0,0,0,-92,-92,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-82,-90,0,0,0,0,0,0,0,0,0,0,0,0,41.601372,-93.653928,6,11.5,2.5
-0.23536,2.353596,9.747809,6.3125,-32.875,-48.75,160,0,0,0,-2.896044,-0.236848,0.02414,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-70,-70,-70,0,0,0,0,-92,-92,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-82,-90,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653927,6,12.5,2.5
-0.107873,1.598484,9.973363,7.3125,-24.8125,-42.8125,40,0,0,0,-2.772629,-0.158915,0.010816,0,0,0,0,0,0,0,0,0,0,0,0,-92,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-90,-92,-90,0,0,0,0,0,0,0,0,0,0,0,0,-74,-73,-73,-73,0,0,0,0,-92,-94,-92,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,41.601373,-93.653927,6,13.5,2.5
0.08826,3.765754,9.48303,6.375,-39.0625,-39.4375,1126,0,0,0,-2.841315,-0.377993,-0.009307,0,0,0,0,0,0,0,0,0,0,0,0,-92,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-75,-82,-76,-76,0,0,0,0,0,-94,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601366,-93.653929,6,0.5,3.5
-0.17652,3.402907,9.463417,14.0625,-44.25,-42.8125,785,0,0,0,-2.686057,-0.345133,0.018651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-79,-80,-79,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601228,-93.653906,6,1.5,3.5
-0.039227,0.451106,10.277369,6.3125,-31.1875,-47.9375,1219,0,0,0,-2.933675,-0.043865,0.003817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-76,-77,-77,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601217,-93.653897,6,2.5,3.5
-0.26478,0.872792,10.306788,7.9375,-27.25,-46.625,526,0,0,0,-2.859005,-0.084452,0.025684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,-75,-78,-75,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.603133,-93.654478,1165,3.5,3.5
-0.568786,0.872792,10.071429,10.6875,-27.3125,-46,85,0,0,0,-2.806579,-0.086307,0.056415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,-94,-94,-94,0,0,0,0,0,0,0,0,0,0,0,0,-74,-73,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601217,-93.653895,6,4.5,3.5
0.078453,1.657324,9.934136,9.0625,-32.5,-45.25,721,0,0,0,-2.776218,-0.165304,-0.007897,0,0,0,0,0,0,0,0,0,0,0,0,-94,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,-94,-90,-92,0,0,0,0,0,0,0,0,0,0,0,0,-72,-71,-72,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601217,-93.653896,4,5.5,3.5
-0.078453,0.666852,9.973363,9.3125,-28.4375,-48.625,492,0,0,0,-2.800111,-0.066762,0.007866,0,0,0,0,0,0,0,0,0,0,0,0,-90,-94,-92,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,-90,-92,0,0,0,0,0,0,0,0,0,0,0,0,-75,-75,-74,-75,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601217,-93.653897,4,6.5,3.5
-0.078453,1.451384,10.042009,10.3125,-30.625,-47.5,370,0,0,0,-2.741462,-0.143533,0.007812,0,0,0,0,0,0,0,0,0,0,0,0,-90,-94,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,-88,-93,0,0,0,0,0,0,0,0,0,0,0,0,-81,-80,-80,-81,0,0,0,0,-94,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-89,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601217,-93.653897,6,7.5,3.5
-0.362846,1.69655,9.95375,9.8125,-32.75,-47.125,614,0,0,0,-2.820454,-0.168711,0.036437,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,-75,-75,-75,-75,0,0,0,0,-94,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-88,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,41.601217,-93.653897,6,8.5,3.5
